count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
24,11.0,22.0,2025/3/10,2571.413922,1401.413924,1741570564,1.0,4.0,pos1,Right,國學院,4,大原,Right,TOK,2,Top,0,1,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,136.0,0.758,-0.288,17.72122513,2.862405226,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,"1,3","1,3A",2506800024,投ゴ,,2569.0,https://youtu.be/ZA7E4wSWfDE&t=2569,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
25,12.0,23.0,2025/3/10,2599.210082,1429.210083,1741570592,2.0,1.0,pos1,Right,國學院,5,杉浦,Right,TOK,2,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.654,-0.513,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800025,ボール,,2597.0,https://youtu.be/ZA7E4wSWfDE&t=2597,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
26,13.0,24.0,2025/3/10,2612.725933,1442.725934,1741570605,2.0,2.0,pos1,Right,國學院,5,杉浦,Right,TOK,2,Top,1,1,0,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,128.0,0.017,-0.268,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800026,空振り,,2610.0,https://youtu.be/ZA7E4wSWfDE&t=2610,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
27,14.0,25.0,2025/3/10,2626.882559,1456.88256,1741570620,2.0,3.0,pos1,Right,國學院,5,杉浦,Right,TOK,2,Top,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,-0.057,-0.473,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800027,ボール,,2624.0,https://youtu.be/ZA7E4wSWfDE&t=2624,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
28,15.0,26.0,2025/3/10,2646.507182,1476.507183,1741570639,2.0,4.0,pos1,Right,國學院,5,杉浦,Right,TOK,2,Top,1,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.73,-0.08,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800028,見逃し,,2644.0,https://youtu.be/ZA7E4wSWfDE&t=2644,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
29,16.0,27.0,2025/3/10,2662.849348,1492.849349,1741570656,2.0,5.0,pos1,Right,國學院,5,杉浦,Right,TOK,2,Top,1,2,2,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,,0.698,-0.28,37.00037052,35.59077859,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,3,3A,2506800029,一ゴ,,2660.0,https://youtu.be/ZA7E4wSWfDE&t=2660,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
30,17.0,28.0,2025/3/10,2691.150619,1521.15062,1741570684,3.0,1.0,pos1,Right,國學院,6,工藤,Right,TOK,2,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,102.0,1.217,-0.156,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800030,ボール,,2689.0,https://youtu.be/ZA7E4wSWfDE&t=2689,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
31,18.0,29.0,2025/3/10,2706.297818,1536.297819,1741570699,3.0,2.0,pos1,Right,國學院,6,工藤,Right,TOK,2,Top,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.043,0.204,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800031,ボール,,2704.0,https://youtu.be/ZA7E4wSWfDE&t=2704,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
32,19.0,30.0,2025/3/10,2721.683732,1551.683733,1741570714,3.0,3.0,pos1,Right,國學院,6,工藤,Right,TOK,2,Top,2,2,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.622,0.188,40.81150528,-21.18617644,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2506800032,遊ゴ,,2719.0,https://youtu.be/ZA7E4wSWfDE&t=2719,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
33,12.0,31.0,2025/3/10,2827.420293,1657.420294,1741570820,1.0,1.0,渡辺,Right,TOK,4,batter4,Right,國學院,2,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Error,0,0,,118.0,0.578,0.128,34.64413082,-38.43123588,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,門田,,"5,3","5E,3",2506800033,三ゴ失,,2825.0,https://youtu.be/ZA7E4wSWfDE&t=2825,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara","Ryohei, Kadota",,,,,,,
34,13.0,32.0,2025/3/10,2868.805432,1698.805433,1741570862,2.0,1.0,渡辺,Right,TOK,5,batter5,Left,國學院,2,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.678,0.2,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter4,,,Nothing,,,,,,2506800034,見逃し,,2866.0,https://youtu.be/ZA7E4wSWfDE&t=2866,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
35,,,2025/3/10,2881.597718,1711.59772,1741570874,,,渡辺,Right,TOK,5,batter5,Left,國學院,2,Bottom,0,0,1,,,,,,0,0,,,,,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter4,,,PickOff,,,,"1,3","1,3",2506800035,牽制,,2879.0,https://youtu.be/ZA7E4wSWfDE&t=2879,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
36,14.0,33.0,2025/3/10,2893.203997,1723.203998,1741570886,2.0,2.0,渡辺,Right,TOK,5,batter5,Left,國學院,2,Bottom,0,0,1,Sinker,InPlay,Undefined,LineDrive,Double,0,0,,118.0,0.678,0.172,81.25813018,-41.90991117,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter4,,,Undefined,,,,7,7,2506800036,左2,,2891.0,https://youtu.be/ZA7E4wSWfDE&t=2891,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
37,15.0,34.0,2025/3/10,2953.258188,1783.258189,1741570946,3.0,1.0,渡辺,Right,TOK,6,batter6,Right,國學院,2,Bottom,0,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,115.0,0.718,0.252,6.201709747,115.3461759,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter5,batter4,Undefined,,,,,,2506800037,ファール,,2951.0,https://youtu.be/ZA7E4wSWfDE&t=2951,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
38,16.0,35.0,2025/3/10,2978.522994,1808.522995,1741570971,3.0,2.0,渡辺,Right,TOK,6,batter6,Right,國學院,2,Bottom,0,0,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,115.0,0.91,-0.132,12.73571277,103.3924978,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter5,batter4,Undefined,,,,,,2506800038,ファール,,2976.0,https://youtu.be/ZA7E4wSWfDE&t=2976,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
39,17.0,36.0,2025/3/10,3005.194659,1835.19466,1741570998,3.0,3.0,渡辺,Right,TOK,6,batter6,Right,國學院,2,Bottom,0,0,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,120.0,0.83,-0.244,72.9210461,60.42760924,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter5,batter4,Undefined,,,,,,2506800039,ファール,,3003.0,https://youtu.be/ZA7E4wSWfDE&t=3003,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
40,18.0,37.0,2025/3/10,3035.906925,1865.906926,1741571029,3.0,4.0,渡辺,Right,TOK,6,batter6,Right,國學院,2,Bottom,0,0,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,116.0,0.942,-0.513,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter5,batter4,Nothing,,,,,,2506800040,空三振,,3033.0,https://youtu.be/ZA7E4wSWfDE&t=3033,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
41,19.0,38.0,2025/3/10,3074.690585,1904.690586,1741571067,4.0,1.0,渡辺,Right,TOK,7,batter7,Left,國學院,2,Bottom,1,0,0,Sinker,InPlay,Undefined,GroundBall,Out,1,1,,,0.714,-0.164,34.52713838,19.98310652,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter5,batter4,Undefined,,,batter4,"4,3","4,3A",2506800041,二ゴ①,,3072.0,https://youtu.be/ZA7E4wSWfDE&t=3072,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
42,20.0,39.0,2025/3/10,3110.292459,1940.29246,1741571103,5.0,1.0,渡辺,Right,TOK,8,batter8,Right,國學院,2,Bottom,2,0,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.363,0.507,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,3,,,batter5,Nothing,,,,,,2506800042,ボール,,3108.0,https://youtu.be/ZA7E4wSWfDE&t=3108,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
43,21.0,40.0,2025/3/10,3124.434253,1954.434254,1741571117,5.0,2.0,渡辺,Right,TOK,8,batter8,Right,國學院,2,Bottom,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.57,-0.44,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,3,,,batter5,Nothing,,,,,,2506800043,ボール,,3122.0,https://youtu.be/ZA7E4wSWfDE&t=3122,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
44,22.0,41.0,2025/3/10,3142.602516,1972.602517,1741571135,5.0,3.0,渡辺,Right,TOK,8,batter8,Right,國學院,2,Bottom,2,2,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.017,0.353,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,3,,,batter5,Nothing,,,,,,2506800044,ボール,,3140.0,https://youtu.be/ZA7E4wSWfDE&t=3140,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
45,23.0,42.0,2025/3/10,3160.575771,1990.575772,1741571153,5.0,4.0,渡辺,Right,TOK,8,batter8,Right,國學院,2,Bottom,2,3,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.59,-0.188,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,3,,,batter5,Nothing,,,,,,2506800045,見逃し,,3158.0,https://youtu.be/ZA7E4wSWfDE&t=3158,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
46,24.0,43.0,2025/3/10,3180.143264,2010.143265,1741571173,5.0,5.0,渡辺,Right,TOK,8,batter8,Right,國學院,2,Bottom,2,3,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,116.0,0.534,0.172,11.47412999,-107.9691397,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,3,,,batter5,Undefined,,,,,,2506800046,ファール,,3178.0,https://youtu.be/ZA7E4wSWfDE&t=3178,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
47,25.0,44.0,2025/3/10,3206.810134,2036.810135,1741571200,5.0,6.0,渡辺,Right,TOK,8,batter8,Right,國學院,2,Bottom,2,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,116.0,0.682,0.427,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,3,,,batter5,Nothing,,,,,,2506800047,四球,,3204.0,https://youtu.be/ZA7E4wSWfDE&t=3204,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
